Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Банк «Открытие»;2209;8;2016-01-01;Финансовых органов субъектов Российской Федерации и органов местного самоуправления;21402;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Государственных внебюджетных фондов Российской Федерации;21403;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;21404;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Финансовых организаций, находящихся в федеральной собственности;21405;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21406;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21407;2229911;0;2229911
Банк «Открытие»;2209;8;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21408;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21409;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21410;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Негосударственных финансовых организаций;21411;680811;484332;1165143
Банк «Открытие»;2209;8;2016-01-01;Негосударственных коммерческих организаций;21412;96351;88576;184927
Банк «Открытие»;2209;8;2016-01-01;Негосударственных некоммерческих организаций;21413;51;0;51
Банк «Открытие»;2209;8;2016-01-01;Юридических лиц - нерезидентов;21414;15172;10013831;10029003
Банк «Открытие»;2209;8;2016-01-01;Кредитных организаций;21415;5534206;568423;6102629
Банк «Открытие»;2209;8;2016-01-01;Банков-нерезидентов;21416;0;402029;402029
Банк «Открытие»;2209;8;2016-01-01;Банка России;21417;17956230;13829663;31785893
Банк «Открытие»;2209;8;2016-01-01;Граждан Российской Федерации;21501;55208;3163;58371
Банк «Открытие»;2209;8;2016-01-01;Нерезидентов;21502;1044;25;1069
Банк «Открытие»;2209;8;2016-01-01;Граждан Российской Федерации;21601;10290167;5007095;15297262
Банк «Открытие»;2209;8;2016-01-01;Нерезидентов;21602;50570;94817;145387
Банк «Открытие»;2209;8;2016-01-01;Граждан Российской Федерации;21701;3467;0;3467
Банк «Открытие»;2209;8;2016-01-01;Нерезидентов;21702;0;0;0
Банк «Открытие»;2209;8;2016-01-01;По облигациям;21801;6322045;0;6322045
Банк «Открытие»;2209;8;2016-01-01;По депозитным сертификатам;21802;16580;0;16580
Банк «Открытие»;2209;8;2016-01-01;По сберегательным сертификатам;21803;30825;0;30825
Банк «Открытие»;2209;8;2016-01-01;По векселям;21804;580769;762381;1343150
Банк «Открытие»;2209;8;2016-01-01;Расходы по купле-продаже иностранной валюты в наличной и безналичной формах;22101;374422981;;374422981
Банк «Открытие»;2209;8;2016-01-01;Погашению и реализации приобретенных прав требования;22201;288871;;288871
Банк «Открытие»;2209;8;2016-01-01;Доверительному управлению имуществом;22202;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Операциям с драгоценными металлами и драгоценными камнями;22203;4694669;;4694669
Банк «Открытие»;2209;8;2016-01-01;от реализации (уступки) прав требования по заключенным кредитной организацией договорам на предоставление (размещение) денежных средств;22204;4715037;0;4715037
Банк «Открытие»;2209;8;2016-01-01;Российской Федерации;23101;6074719;;6074719
Банк «Открытие»;2209;8;2016-01-01;Субъектов Российской Федерации и органов местного самоуправления;23102;477689;;477689
Банк «Открытие»;2209;8;2016-01-01;Банка России;23103;0;;0
Банк «Открытие»;2209;8;2016-01-01;Кредитных организаций;23104;2751066;;2751066
Банк «Открытие»;2209;8;2016-01-01;Прочих ценных бумаг;23105;82590100;;82590100
Банк «Открытие»;2209;8;2016-01-01;Иностранных государств;23106;157;;157
Банк «Открытие»;2209;8;2016-01-01;Банков-нерезидентов;23107;485;;485
Банк «Открытие»;2209;8;2016-01-01;Прочих ценных бумаг нерезидентов;23108;53085893;;53085893
Банк «Открытие»;2209;8;2016-01-01;Расходы профессиональных участников рынка ценных бумаг, связанные с приобретением и реализацией ценных бумаг (кроме расходов на консультационные и информационные услуги);23109;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Расходы по операциям с выпущенными ценными бумагами;23201;22378;0;22378
Банк «Открытие»;2209;8;2016-01-01;Ценных бумаг (балансовый счет №70607, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70707);24101;5403614;;5403614
Банк «Открытие»;2209;8;2016-01-01;Средств в иностранной валюте (балансовый счет №70608, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70708);24102;5136859774;;5136859774
Банк «Открытие»;2209;8;2016-01-01;Драгоценных металлов (балансовый счет №70609, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70709);24103;31181145;;31181145
Банк «Открытие»;2209;8;2016-01-01;От изменения курса ценной бумаги;24201;0;;0
Банк «Открытие»;2209;8;2016-01-01;От изменения валютного курса;24202;5941;;5941
Банк «Открытие»;2209;8;2016-01-01;От изменения индекса цен;24203;0;;0
Банк «Открытие»;2209;8;2016-01-01;От изменения других переменных;24204;855;;855
Банк «Открытие»;2209;8;2016-01-01;Расходы по производным финансовым инструментам;25101;33486801;;33486801
Банк «Открытие»;2209;8;2016-01-01;За проведение операций с валютными ценностями;25201;97921;3713;101634
Банк «Открытие»;2209;8;2016-01-01;За расчетно-кассовое обслуживание и ведение банковских счетов;25202;304762;80168;384930
Банк «Открытие»;2209;8;2016-01-01;За услуги по переводам денежных средств, включая услуги платежных и расчетных систем;25203;849125;180158;1029283
Банк «Открытие»;2209;8;2016-01-01;За полученные гарантии и поручительства;25204;8159;8975;17134
Банк «Открытие»;2209;8;2016-01-01;За оказание посреднических услуг по брокерским и аналогичным договорам;25205;22279;1549;23828
Банк «Открытие»;2209;8;2016-01-01;По другим операциям;25206;151757;248853;400610
Банк «Открытие»;2209;8;2016-01-01;От передачи активов в доверительное управление;25301;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Отчисления в резервы на возможные потери, кроме резервов - оценочных обязательств некредитного характера;25302;156480828;;156480828
