Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
ВТБ;1000;2;2019-01-01;во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления;15204;0;;0
ВТБ;1000;2;2019-01-01;в финансовых организациях, находящихся в федеральной собственности;15205;0;;0
ВТБ;1000;2;2019-01-01;в коммерческих организациях, находящихся в федеральной собственности;15206;0;;0
ВТБ;1000;2;2019-01-01;в некоммерческих организациях, находящихся в федеральной собственности;15207;0;;0
ВТБ;1000;2;2019-01-01;в финансовых организациях, находящихся в государственной (кроме федеральной) собственности;15208;0;;0
ВТБ;1000;2;2019-01-01;в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности;15209;0;;0
ВТБ;1000;2;2019-01-01;в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности;15210;0;;0
ВТБ;1000;2;2019-01-01;в негосударственных финансовых организациях;15211;37955;;37955
ВТБ;1000;2;2019-01-01;в негосударственных коммерческих организациях;15212;13122269;;13122269
ВТБ;1000;2;2019-01-01;в негосударственных некоммерческих организациях;15213;0;;0
ВТБ;1000;2;2019-01-01;в юридических лицах - нерезидентах;15214;5868799;;5868799
ВТБ;1000;2;2019-01-01;в кредитных организациях;15215;305458;;305458
ВТБ;1000;2;2019-01-01;в банках-нерезидентах;15216;9848712;;9848712
ВТБ;1000;2;2019-01-01;в Банке России;15217;0;;0
ВТБ;1000;2;2019-01-01;индивидуальным предпринимателям;15218;4188;;4188
ВТБ;1000;2;2019-01-01;гражданам (физическим лицам);15219;0;;0
ВТБ;1000;2;2019-01-01;физическим лицам - нерезидентам;15220;0;;0
ВТБ;1000;2;2019-01-01;в Банке России;15301;0;;0
ВТБ;1000;2;2019-01-01;в кредитных организациях;15302;0;;0
ВТБ;1000;2;2019-01-01;в банках-нерезидентах;15303;13742957;;13742957
ВТБ;1000;2;2019-01-01;в Банке России;15401;0;;0
ВТБ;1000;2;2019-01-01;в кредитных организациях;15402;0;;0
ВТБ;1000;2;2019-01-01;в банках-нерезидентах;15403;2243174;;2243174
ВТБ;1000;2;2019-01-01;Российской Федерации;15501;7566;;7566
