Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Сбербанк;1481;1;2016-01-01;Ценных бумаг (балансовый счет №70607, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70707);24101;452232;;452232
Сбербанк;1481;1;2016-01-01;Средств в иностранной валюте (балансовый счет №70608, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70708);24102;82146831152;;82146831152
Сбербанк;1481;1;2016-01-01;Драгоценных металлов (балансовый счет №70609, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70709);24103;2038568483;;2038568483
Сбербанк;1481;1;2016-01-01;От изменения курса ценной бумаги;24201;0;;0
Сбербанк;1481;1;2016-01-01;От изменения валютного курса;24202;33839882;;33839882
Сбербанк;1481;1;2016-01-01;От изменения индекса цен;24203;0;;0
Сбербанк;1481;1;2016-01-01;От изменения других переменных;24204;387730;;387730
Сбербанк;1481;1;2016-01-01;Расходы по производным финансовым инструментам;25101;509960940;;509960940
Сбербанк;1481;1;2016-01-01;За проведение операций с валютными ценностями;25201;0;0;0
Сбербанк;1481;1;2016-01-01;За расчетно-кассовое обслуживание и ведение банковских счетов;25202;212;156830;157042
Сбербанк;1481;1;2016-01-01;За услуги по переводам денежных средств, включая услуги платежных и расчетных систем;25203;19257811;7788314;27046125
Сбербанк;1481;1;2016-01-01;За полученные гарантии и поручительства;25204;0;49;49
Сбербанк;1481;1;2016-01-01;За оказание посреднических услуг по брокерским и аналогичным договорам;25205;327534;417096;744630
Сбербанк;1481;1;2016-01-01;По другим операциям;25206;2076960;772895;2849855
Сбербанк;1481;1;2016-01-01;От передачи активов в доверительное управление;25301;0;0;0
Сбербанк;1481;1;2016-01-01;Отчисления в резервы на возможные потери, кроме резервов - оценочных обязательств некредитного характера;25302;3851339622;;3851339622
Сбербанк;1481;1;2016-01-01;Прочие операционные расходы;25303;311722410;537948;312260358
Сбербанк;1481;1;2016-01-01;Расходы на оплату труда, включая премии и компенсации;26101;207648379;87659;207736038
Сбербанк;1481;1;2016-01-01;Налоги и сборы в виде начислений на заработную плату, уплачиваемые работодателями в соответствии с законодательством Российской Федерации;26102;47034286;0;47034286
Сбербанк;1481;1;2016-01-01;Расходы, связанные с перемещением персонала (кроме расходов на оплату труда);26103;3354;0;3354
Сбербанк;1481;1;2016-01-01;Другие расходы на содержание персонала;26104;1592770;0;1592770
Сбербанк;1481;1;2016-01-01;По основным средствам, кроме недвижимости, временно неиспользуемой в основной деятельности;26201;40977778;;40977778
Сбербанк;1481;1;2016-01-01;По основным средствам, полученным в финансовую аренду (лизинг);26202;0;;0
Сбербанк;1481;1;2016-01-01;По нематериальным активам;26203;2491922;;2491922
Сбербанк;1481;1;2016-01-01;По недвижимости, временно неиспользуемой в основной деятельности;26204;0;;0
Сбербанк;1481;1;2016-01-01;Расходы по ремонту основных средств и другого имущества;26301;3204604;31;3204635
Сбербанк;1481;1;2016-01-01;Расходы на содержание основных средств и другого имущества (включая коммунальные расходы);26302;30422889;29166;30452055
Сбербанк;1481;1;2016-01-01;Арендная плата по арендованным основным средствам и другому имуществу;26303;17870256;35188;17905444
Сбербанк;1481;1;2016-01-01;Плата за право пользования объектами интеллектуальной собственности;26304;6020557;227492;6248049
Сбербанк;1481;1;2016-01-01;По списанию стоимости материальных запасов;26305;5441396;;5441396
Сбербанк;1481;1;2016-01-01;По уценке основных средств;26306;0;;0
Сбербанк;1481;1;2016-01-01;По выбытию (реализации) имущества;26307;7040841;;7040841
Сбербанк;1481;1;2016-01-01;Подготовка и переподготовка кадров;26401;215967;11227;227194
Сбербанк;1481;1;2016-01-01;Служебные командировки;26402;1548322;18950;1567272
Сбербанк;1481;1;2016-01-01;Охрана;26403;4140016;2430;4142446
Сбербанк;1481;1;2016-01-01;Реклама;26404;2722375;31952;2754327
Сбербанк;1481;1;2016-01-01;Представительские расходы;26405;125731;1649;127380
Сбербанк;1481;1;2016-01-01;Услуги связи, телекоммуникационных и информационных систем;26406;21399445;1617831;23017276
Сбербанк;1481;1;2016-01-01;Судебные и арбитражные издержки;26407;58437;0;58437
Сбербанк;1481;1;2016-01-01;Аудит;26408;44080;2143;46223
Сбербанк;1481;1;2016-01-01;Публикация отчетности;26409;0;199;199
Сбербанк;1481;1;2016-01-01;Страхование;26410;37972578;492;37973070
Сбербанк;1481;1;2016-01-01;Налоги и сборы, относимые на расходы в соответствии с законодательством Российской Федерации;26411;32688185;1889526;34577711
Сбербанк;1481;1;2016-01-01;Другие организационные и управленческие расходы;26412;31805382;5359517;37164899
Сбербанк;1481;1;2016-01-01;По операциям привлечения и предоставления (размещения) денежных средств;27101;96595;237;96832
Сбербанк;1481;1;2016-01-01;По другим банковским операциям и сделкам;27102;2727;5087;7814
Сбербанк;1481;1;2016-01-01;По прочим (хозяйственным) операциям;27103;84813;19729;104542
Сбербанк;1481;1;2016-01-01;По операциям привлечения и  предоставления (размещения) денежных средств;27201;806544;68070;874614
Сбербанк;1481;1;2016-01-01;По другим банковским операциям и сделкам;27202;43661609;30511;43692120
Сбербанк;1481;1;2016-01-01;По прочим (хозяйственным) операциям;27203;1565875;6626;1572501
Сбербанк;1481;1;2016-01-01;Платежи в возмещение причиненных убытков;27301;258126;112820;370946
Сбербанк;1481;1;2016-01-01;От списания недостач материальных ценностей;27302;0;0;0
Сбербанк;1481;1;2016-01-01;От списания недостач денежной наличности, сумм по имеющим признаки подделки денежным знакам;27303;0;0;0
Сбербанк;1481;1;2016-01-01;От списания активов (требований) и не взысканной дебиторской задолженности;27304;47849;0;47849
Сбербанк;1481;1;2016-01-01;Расходы на благотворительность и другие аналогичные расходы;27305;3430881;65575;3496456
Сбербанк;1481;1;2016-01-01;Расходы на осуществление спортивных мероприятий, отдыха, мероприятий культурно-просветительского характера и иных аналогичных мероприятий;27306;882333;56141;938474
Сбербанк;1481;1;2016-01-01;Расходы, возникающие как последствия чрезвычайных обстоятельств хозяйственной деятельности;27307;0;0;0
Сбербанк;1481;1;2016-01-01;Другие расходы;27308;6277815;263;6278078
Сбербанк;1481;1;2016-01-01;в том числе: отчисления в резервы - оценочные обязательства некредитного характера;27309;27772;;27772
Сбербанк;1481;1;2016-01-01;"Прибыль до налогообложения (символ 10000 минус строка ""Итого расходов по разделам 1-7"")";01000;;;281881395
