Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Московский кредитный банк (МКБ);1978;7;2019-01-01;прочих нерезидентов;13508;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;Российской Федерации;13601;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;субъектов Российской Федерации и органов местного самоуправления;13602;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;Банка России;13603;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;кредитных организаций;13604;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;прочих резидентов;13605;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;иностранных государств;13606;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;банков-нерезидентов;13607;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;прочих нерезидентов;13608;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;Российской Федерации;13701;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;субъектов Российской Федерации и органов местного самоуправления;13702;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;Банка России;13703;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;кредитных организаций;13704;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;прочих резидентов;13705;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;иностранных государств;13706;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;банков-нерезидентов;13707;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;прочих нерезидентов;13708;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;органов федеральной власти;13801;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;органов власти субъектов Российской Федерации и органов местного самоуправления;13802;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;кредитных организаций;13803;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;прочих резидентов;13804;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;органов государственной власти иностранных государств;13805;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;органов местной власти иностранных государств;13806;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;банков-нерезидентов;13807;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;прочих нерезидентов;13808;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;от Банка России;14101;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;от кредитных организаций;14102;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;от банков-нерезидентов;14103;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;от иностранных государств;14104;0;0;0
