Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Райффайзен Банк;3292;10;2016-01-01;Расходы по купле-продаже иностранной валюты в наличной и безналичной формах;22101;240630614;;240630614
Райффайзен Банк;3292;10;2016-01-01;Погашению и реализации приобретенных прав требования;22201;777947;;777947
Райффайзен Банк;3292;10;2016-01-01;Доверительному управлению имуществом;22202;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Операциям с драгоценными металлами и драгоценными камнями;22203;16322;;16322
Райффайзен Банк;3292;10;2016-01-01;от реализации (уступки) прав требования по заключенным кредитной организацией договорам на предоставление (размещение) денежных средств;22204;9960185;0;9960185
Райффайзен Банк;3292;10;2016-01-01;Российской Федерации;23101;4432107;;4432107
Райффайзен Банк;3292;10;2016-01-01;Субъектов Российской Федерации и органов местного самоуправления;23102;541;;541
Райффайзен Банк;3292;10;2016-01-01;Банка России;23103;0;;0
Райффайзен Банк;3292;10;2016-01-01;Кредитных организаций;23104;97236;;97236
Райффайзен Банк;3292;10;2016-01-01;Прочих ценных бумаг;23105;97456;;97456
Райффайзен Банк;3292;10;2016-01-01;Иностранных государств;23106;3;;3
Райффайзен Банк;3292;10;2016-01-01;Банков-нерезидентов;23107;7;;7
Райффайзен Банк;3292;10;2016-01-01;Прочих ценных бумаг нерезидентов;23108;97714;;97714
Райффайзен Банк;3292;10;2016-01-01;Расходы профессиональных участников рынка ценных бумаг, связанные с приобретением и реализацией ценных бумаг (кроме расходов на консультационные и информационные услуги);23109;7083;12;7095
Райффайзен Банк;3292;10;2016-01-01;Расходы по операциям с выпущенными ценными бумагами;23201;2256;0;2256
Райффайзен Банк;3292;10;2016-01-01;Ценных бумаг (балансовый счет №70607, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70707);24101;1329;;1329
Райффайзен Банк;3292;10;2016-01-01;Средств в иностранной валюте (балансовый счет №70608, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70708);24102;4018768027;;4018768027
Райффайзен Банк;3292;10;2016-01-01;Драгоценных металлов (балансовый счет №70609, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70709);24103;12054;;12054
Райффайзен Банк;3292;10;2016-01-01;От изменения курса ценной бумаги;24201;0;;0
Райффайзен Банк;3292;10;2016-01-01;От изменения валютного курса;24202;285571;;285571
Райффайзен Банк;3292;10;2016-01-01;От изменения индекса цен;24203;0;;0
Райффайзен Банк;3292;10;2016-01-01;От изменения других переменных;24204;0;;0
Райффайзен Банк;3292;10;2016-01-01;Расходы по производным финансовым инструментам;25101;126541102;;126541102
Райффайзен Банк;3292;10;2016-01-01;За проведение операций с валютными ценностями;25201;500;36181;36681
Райффайзен Банк;3292;10;2016-01-01;За расчетно-кассовое обслуживание и ведение банковских счетов;25202;147025;111113;258138
Райффайзен Банк;3292;10;2016-01-01;За услуги по переводам денежных средств, включая услуги платежных и расчетных систем;25203;922;0;922
Райффайзен Банк;3292;10;2016-01-01;За полученные гарантии и поручительства;25204;0;0;0
Райффайзен Банк;3292;10;2016-01-01;За оказание посреднических услуг по брокерским и аналогичным договорам;25205;115491;0;115491
Райффайзен Банк;3292;10;2016-01-01;По другим операциям;25206;3432555;1535971;4968526
