Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Газпромбанк;354;3;2022-01-01;по сберегательным сертификатам;14803;0;0;0
Газпромбанк;354;3;2022-01-01;по векселям;14804;6242;0;6242
Газпромбанк;354;3;2022-01-01;по прочим выпущенным долговым ценным бумагам;14805;0;0;0
Газпромбанк;354;3;2022-01-01;Минфину России;15101;0;;0
Газпромбанк;354;3;2022-01-01;финансовым органам субъектов Российской Федерации и органов местного самоуправления;15102;0;;0
Газпромбанк;354;3;2022-01-01;государственным внебюджетным фондам Российской Федерации;15103;0;;0
Газпромбанк;354;3;2022-01-01;внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления;15104;0;;0
Газпромбанк;354;3;2022-01-01;финансовым организациям, находящимся в федеральной собственности;15105;0;;0
Газпромбанк;354;3;2022-01-01;коммерческим организациям, находящимся в федеральной собственности;15106;393238;;393238
Газпромбанк;354;3;2022-01-01;некоммерческим организациям, находящимся в федеральной собственности;15107;0;;0
Газпромбанк;354;3;2022-01-01;финансовым организациям, находящимся в государственной (кроме федеральной) собственности;15108;0;;0
Газпромбанк;354;3;2022-01-01;коммерческим организациям, находящимся в государственной (кроме федеральной) собственности;15109;316350;;316350
Газпромбанк;354;3;2022-01-01;некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности;15110;31;;31
Газпромбанк;354;3;2022-01-01;негосударственным финансовым организациям;15111;2582;;2582
Газпромбанк;354;3;2022-01-01;негосударственным коммерческим организациям;15112;103439295;;103439295
Газпромбанк;354;3;2022-01-01;негосударственным некоммерческим организациям;15113;107664;;107664
Газпромбанк;354;3;2022-01-01;индивидуальным предпринимателям;15114;28;;28
Газпромбанк;354;3;2022-01-01;гражданам (физическим лицам);15115;94601401;;94601401
Газпромбанк;354;3;2022-01-01;юридическим лицам - нерезидентам;15116;6287252;;6287252
Газпромбанк;354;3;2022-01-01;физическим лицам - нерезидентам;15117;45220;;45220
Газпромбанк;354;3;2022-01-01;кредитным организациям;15118;2000000;;2000000
Газпромбанк;354;3;2022-01-01;банкам-нерезидентам;15119;202119;;202119
Газпромбанк;354;3;2022-01-01;иностранным государствам;15120;337;;337
Газпромбанк;354;3;2022-01-01;в Минфине России;15201;0;;0
Газпромбанк;354;3;2022-01-01;в финансовых органах субъектов Российской Федерации и органов местного самоуправления;15202;0;;0
Газпромбанк;354;3;2022-01-01;в государственных внебюджетных фондах Российской Федерации;15203;0;;0
Газпромбанк;354;3;2022-01-01;во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления;15204;0;;0
Газпромбанк;354;3;2022-01-01;в финансовых организациях, находящихся в федеральной собственности;15205;0;;0
Газпромбанк;354;3;2022-01-01;в коммерческих организациях, находящихся в федеральной собственности;15206;0;;0
Газпромбанк;354;3;2022-01-01;в некоммерческих организациях, находящихся в федеральной собственности;15207;3387;;3387
Газпромбанк;354;3;2022-01-01;в финансовых организациях, находящихся в государственной (кроме федеральной) собственности;15208;0;;0
Газпромбанк;354;3;2022-01-01;в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности;15209;640;;640
Газпромбанк;354;3;2022-01-01;в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности;15210;198;;198
Газпромбанк;354;3;2022-01-01;в негосударственных финансовых организациях;15211;425585;;425585
Газпромбанк;354;3;2022-01-01;в негосударственных коммерческих организациях;15212;10687463;;10687463
Газпромбанк;354;3;2022-01-01;в негосударственных некоммерческих организациях;15213;2;;2
Газпромбанк;354;3;2022-01-01;в юридических лицах - нерезидентах;15214;3266769;;3266769
Газпромбанк;354;3;2022-01-01;в кредитных организациях;15215;3775;;3775
Газпромбанк;354;3;2022-01-01;в банках-нерезидентах;15216;20022;;20022
Газпромбанк;354;3;2022-01-01;в Банке России;15217;0;;0
Газпромбанк;354;3;2022-01-01;индивидуальным предпринимателям;15218;0;;0
Газпромбанк;354;3;2022-01-01;гражданам (физическим лицам);15219;1005213;;1005213
Газпромбанк;354;3;2022-01-01;физическим лицам - нерезидентам;15220;0;;0
Газпромбанк;354;3;2022-01-01;в Банке России;15301;0;;0
